time, xAcc, yAcc, zAcc, xAcc_calib, yAcc_calib, zAcc_calib, xAcc_linear, yAcc_linear, zAcc_linear, accMag
0,-0.1308596,-1.002991,-0.04846048,0,0,0,0,0,0,-0.005447522
0.01998901,-0.119873,-0.9905403,-0.0379624,0,0,0,0,0,0,-0.007586696
0.03997803,-0.1157232,-0.9976199,-0.03381264,0,0,0,0,0,0,-0.00637988
0.05999756,-0.1206058,-1.005432,-0.02160611,0,0,0,0,0,0,-0.00255269
0.07998657,-0.1206058,-1.005432,-0.02160611,0,0,0,0,0,0,-0.000214894
0.1000061,-0.1152347,-1.013001,-0.02917431,0,0,0,0,0,0,0.003890904
0.1199951,-0.1152347,-1.013001,-0.02917431,0,0,0,0,0,0,0.006335889
0.1399841,-0.1271969,-1.000061,-0.007933858,0,0,0,0,0,0,0.003268871
0.1600037,-0.1271969,-1.000061,-0.007933858,0,0,0,0,0,0,0.001383809
0.1799927,-0.1179202,-0.9890746,-0.02917431,0,0,0,0,0,0,-0.004193072
0.1999817,-0.1162118,-0.9883433,-0.04186942,0,0,0,0,0,0,-0.007704554
0.2200012,-0.1293955,-0.9971314,-0.01867623,0,0,0,0,0,0,-0.006093545
0.2399902,-0.1337895,-1.009095,-0.02551158,0,0,0,0,0,0,-0.000281463
0.2599792,-0.1325681,-1.009095,-0.04406644,0,0,0,0,0,0,0.003414756
0.2799988,-0.1325681,-1.009095,-0.04406644,0,0,0,0,0,0,0.005616673
0.2999878,-0.1547857,-1.004944,-0.05871584,0,0,0,0,0,0,0.006806508
0.3199768,-0.1547857,-1.004944,-0.05871584,0,0,0,0,0,0,0.00746108
0.3399963,-0.1469732,-1.002747,-0.05334465,0,0,0,0,0,0,0.006408452
0.3599854,-0.1337895,-0.979798,-0.01110802,0,0,0,0,0,0,-0.004134923
0.3800049,-0.1101077,-0.9785765,-0.01965337,0,0,0,0,0,0,-0.01199091
0.3999939,-0.1018067,-1.004944,-0.05310036,0,0,0,0,0,0,-0.006542781
0.4199829,-0.1496588,-0.9876105,-0.08654735,0,0,0,0,0,0,-0.00655194
0.4400024,-0.1696778,-0.9248662,-0.0728751,0,0,0,0,0,0,-0.02910752
0.4599915,-0.1284183,-0.9321901,-0.02185039,0,0,0,0,0,0,-0.04317805
0.4799805,-0.1284183,-0.9321901,-0.02185039,0,0,0,0,0,0,-0.05127352
0.5,-0.225831,-1.015686,-0.1046136,0,0,0,0,0,0,-0.01597484
0.519989,-0.225831,-1.015686,-0.1046136,0,0,0,0,0,0,0.005514972
0.539978,-0.225831,-1.015686,-0.1046136,0,0,0,0,0,0,0.01845315
0.5599976,-0.225831,-1.015686,-0.1046136,0,0,0,0,0,0,0.02609898
0.5799866,-0.1179202,-1.016175,0.02453754,0,0,0,0,0,0,0.02194297
0.6000061,-0.102051,-0.9951786,0.05529894,0,0,0,0,0,0,0.01110406
0.6199951,-0.102051,-0.9951786,0.05529894,0,0,0,0,0,0,0.004446452
0.6399841,-0.1118162,-1.027893,0.08776879,0,0,0,0,0,0,0.01396495
0.6600037,-0.1806645,-0.988099,0.00085578,0,0,0,0,0,0,0.006971991
0.6799927,-0.2048348,-0.985902,-0.07604927,0,0,0,0,0,0,0.004709039
0.6999817,-0.1525887,-1.016908,-0.0242917,0,0,0,0,0,0,0.01042343
0.7200012,-0.1254884,-1.016419,0.006958269,0,0,0,0,0,0,0.01209951
0.7399902,-0.1254884,-1.016419,0.006958269,0,0,0,0,0,0,0.01299775
0.7599792,-0.161621,-0.9883433,-0.001342796,0,0,0,0,0,0,0.004795771
0.7799988,-0.2238767,-0.970764,-0.05139036,0,0,0,0,0,0,-0.001690843
0.7999878,-0.2238767,-0.970764,-0.05139036,0,0,0,0,0,0,-0.005595942
0.8199768,-0.2238767,-0.970764,-0.05139036,0,0,0,0,0,0,-0.007903403
0.8399963,-0.1708992,-1.005677,-0.0447993,0,0,0,0,0,0,-0.000290067
0.8599854,-0.1708992,-1.005677,-0.0447993,0,0,0,0,0,0,0.004314959
0.8800049,-0.1948237,-0.9522092,-0.01550206,0,0,0,0,0,0,-0.0115693
0.8999939,-0.1948237,-0.9522092,-0.01550206,0,0,0,0,0,0,-0.02106144
