time, xAcc, yAcc, zAcc, xAcc_calib, yAcc_calib, zAcc_calib, xAcc_linear, yAcc_linear, zAcc_linear, accMag
2.180023,-0.2727059,-0.9053342,-0.1273183,0,0,0,0,0,0,-0.02237085
2.200012,-0.2844239,-0.9319459,-0.1082764,0,0,0,0,0,0,-0.02252307
2.220001,-0.2866209,-0.9409798,-0.1209715,0,0,0,0,0,0,-0.01833702
2.240021,-0.2985847,-0.9605103,-0.1104734,0,0,0,0,0,0,-0.007719486
2.26001,-0.2895508,-0.9368284,-0.1048579,0,0,0,0,0,0,-0.01101384
2.279999,-0.2895508,-0.9368284,-0.1048579,0,0,0,0,0,0,-0.01290064
2.300018,-0.2712402,-0.9317015,-0.1192615,0,0,0,0,0,0,-0.01713463
2.320007,-0.248047,-0.9426882,-0.1202386,0,0,0,0,0,0,-0.01782827
2.339996,-0.2858896,-0.9583132,-0.1224357,0,0,0,0,0,0,-0.008444548
2.360016,-0.3093271,-0.9590461,-0.1302481,0,0,0,0,0,0,0.000562358
2.380005,-0.3012703,-0.9326787,-0.1275626,0,0,0,0,0,0,-0.004518184
2.400024,-0.328369,-0.9483037,-0.1099848,0,0,0,0,0,0,0.000494448
2.420013,-0.3469238,-0.9688113,-0.1107177,0,0,0,0,0,0,0.01318594
2.440002,-0.3278804,-0.9553833,-0.1485587,0,0,0,0,0,0,0.01539526
2.460022,-0.283691,-0.9231578,-0.1439204,0,0,0,0,0,0,-0.000332209
2.480011,-0.283691,-0.9231578,-0.1439204,0,0,0,0,0,0,-0.00983631
2.5,-0.2666019,-0.9185179,-0.09582401,0,0,0,0,0,0,-0.02126953
2.52002,-0.3266605,-0.9317015,-0.1348865,0,0,0,0,0,0,-0.01457873
2.540009,-0.3115241,-0.9927374,-0.1221914,0,0,0,0,0,0,0.009037782
2.559998,-0.2326663,-1.010804,-0.09435984,0,0,0,0,0,0,0.02091
2.580017,-0.2326663,-1.010804,-0.09435984,0,0,0,0,0,0,0.02788809
2.600006,-0.24585,-0.9876105,-0.09094139,0,0,0,0,0,0,0.0243505
2.620026,-0.3029788,-0.9497678,-0.117553,0,0,0,0,0,0,0.01514972
2.640015,-0.3186037,-0.937317,-0.1383049,0,0,0,0,0,0,0.007836653
2.660004,-0.3186037,-0.937317,-0.1383049,0,0,0,0,0,0,0.003341462
