time, xAcc, yAcc, zAcc, xAcc_calib, yAcc_calib, zAcc_calib, xAcc_linear, yAcc_linear, zAcc_linear, accMag
2.779999,0.006346775,-0.9517221,-0.08874437,0.1349712,-0.9487813,-0.2542604,-0.1286244,-0.002940834,0.165516,-0.006049262
2.799999,0.006346775,-0.9517221,-0.08874437,0.1323987,-0.9488401,-0.25095,-0.1260519,-0.002882004,0.1622057,-0.004241695
2.82,0.01708915,-0.9461067,-0.08874437,0.1300925,-0.9487855,-0.2477059,-0.1130033,0.002678812,0.1589616,-0.005156077
2.84,0.04296793,-0.9758909,-0.1451403,0.12835,-0.9493276,-0.2456546,-0.08538207,-0.02656335,0.1005144,0.02529982
2.859999,0.01806629,-0.9866333,-0.1583239,0.1261443,-0.9500737,-0.243908,-0.108078,-0.03655958,0.08558407,0.03009067
2.879999,-0.02832009,-1.021057,-0.1378164,0.123055,-0.9514934,-0.2417862,-0.1513751,-0.0695641,0.1039698,0.04197646
2.9,-0.04516651,-1.063538,-0.09387127,0.1196906,-0.9537343,-0.2388279,-0.1648571,-0.109804,0.1449566,0.05659597
2.92,-0.04516651,-1.063538,-0.09387127,0.1163935,-0.9559304,-0.2359288,-0.16156,-0.107608,0.1420575,0.05192633
2.939999,-0.06079149,-1.108948,-0.03674252,0.1128498,-0.9589907,-0.231945,-0.1736413,-0.1499569,0.1952025,0.06599201
2.959999,-0.07983493,-1.135559,-0.03527836,0.1089961,-0.9625221,-0.2280117,-0.188831,-0.1730371,0.1927333,0.07542357
2.98,-0.09448276,-1.156555,-0.07214224,0.1049265,-0.9664028,-0.2248943,-0.1994093,-0.1901526,0.1527521,0.08625117
3,-0.09448276,-1.156555,-0.07214224,0.1009383,-0.9702058,-0.2218393,-0.1954211,-0.1863496,0.1496971,0.0785571
3.019999,-0.1296382,-1.168031,-0.1126704,0.0963268,-0.9741623,-0.2196559,-0.225965,-0.1938683,0.1069855,0.08214316
3.039999,-0.1147461,-1.318176,-0.09435984,0.09210534,-0.9810426,-0.21715,-0.2068514,-0.3371338,0.1227902,0.1671341
3.059999,-0.1062007,-1.456849,0.01770064,0.08813922,-0.9905587,-0.212453,-0.1943399,-0.4662898,0.2301536,0.225054
3.08,-0.08398468,-1.268372,0.119263,0.08469675,-0.996115,-0.2058187,-0.1686814,-0.2722566,0.3250817,0.07222962
3.1,-0.008789637,-0.8975217,0.1175546,0.08282702,-0.9941432,-0.1993512,-0.09161666,0.09662145,0.3169058,-0.1658091
3.119999,0.05517602,-0.6389782,0.05041633,0.082274,-0.9870399,-0.1943559,-0.02709799,0.3480617,0.2447722,-0.2990452
3.139999,0.1206058,-0.6629027,0.008668272,0.08304064,-0.9805572,-0.1902954,0.03756519,0.3176546,0.1989637,-0.2431398
3.16,0.2177726,-0.9766238,-0.002318386,0.08573528,-0.9804785,-0.1865359,0.1320374,0.003854752,0.1842175,-0.01498553
3.18,0.3183595,-1.273987,0.01818921,0.09038777,-0.9863487,-0.1824414,0.2279717,-0.2876384,0.2006306,0.1777296
3.199999,0.363526,-1.241029,0.07898071,0.09585053,-0.9914423,-0.1772129,0.2676754,-0.2495863,0.2561936,0.1367064
3.219999,0.3537592,-1.005188,0.117066,0.1010087,-0.9917173,-0.1713274,0.2527505,-0.01347083,0.2883934,-0.0296928
3.24,0.2580565,-0.9197393,0.05993727,0.1041497,-0.9902778,-0.1667021,0.1539069,0.07053846,0.2266393,-0.07988846
3.26,0.1530757,-0.9334115,-0.01940909,0.1051282,-0.9891405,-0.1637562,0.0479475,0.05572891,0.1443471,-0.06151345
3.279999,0.1313482,-0.9024059,-0.09631258,0.1056526,-0.9874058,-0.1624073,0.02569562,0.08499992,0.06609476,-0.06816379
3.299999,0.1022953,-0.8560179,-0.1614981,0.1055854,-0.984778,-0.1623892,-0.003290184,0.1287601,0.000891045,-0.08537712
3.32,0.08032195,-0.8223267,-0.1988521,0.1050802,-0.9815291,-0.1631184,-0.02475823,0.1592024,-0.0357337,-0.09489527
3.34,0.108642,-0.8157356,-0.2261951,0.1051514,-0.9782132,-0.16438,0.003490619,0.1624776,-0.06181511,-0.08387036
3.359999,0.1945795,-0.8223267,-0.2286364,0.10694,-0.9750955,-0.1656651,0.08763947,0.1527688,-0.06297129,-0.06427102
3.379999,0.287598,-0.8406373,-0.2247309,0.1105531,-0.9724063,-0.1668464,0.1770449,0.1317691,-0.0578845,-0.03917277
3.4,0.3124997,-0.8530881,-0.2208239,0.1145921,-0.97002,-0.167926,0.1979076,0.1169319,-0.05289792,-0.02478819
3.42,0.1669922,-0.8176883,-0.2137443,0.1156401,-0.9669734,-0.1688423,0.05135214,0.149285,-0.04490192,-0.05452422
3.439999,0.1613767,-0.8374631,-0.2425529,0.1165548,-0.9643832,-0.1703165,0.04482193,0.1269201,-0.07223637,-0.03304126
3.459999,0.1811515,-0.8718872,-0.2694089,0.1178468,-0.9625333,-0.1722984,0.06330472,0.09064609,-0.09711045,-0.003069713
3.48,0.1811515,-0.8718872,-0.2694089,0.1191129,-0.9607204,-0.1742406,0.06203862,0.08883321,-0.09516823,-0.001714725
3.5,0.1811515,-0.8718872,-0.2694089,0.1203536,-0.9589438,-0.176144,0.06079785,0.08705658,-0.09326486,-0.000507057
3.519999,0.1848142,-0.9041143,-0.3016344,0.1216428,-0.9578472,-0.1786538,0.06317139,0.05373293,-0.1229806,0.02418667
3.539999,0.1564941,-0.939514,-0.3336172,0.1223399,-0.9574806,-0.1817531,0.03415425,0.01796657,-0.1518642,0.04579653
3.559999,0.1162102,-0.9570934,-0.399047,0.1222173,-0.9574729,-0.186099,-0.006007046,0.000379503,-0.2129481,0.05749704
3.58,0.09252848,-0.9578246,-0.4842516,0.1216235,-0.9574799,-0.192062,-0.02909503,-0.000344753,-0.2921896,0.06198429
3.6,0.08789015,-0.9627072,-0.5555412,0.1209488,-0.9575844,-0.1993316,-0.0330587,-0.005122781,-0.3562095,0.06909723
3.619999,0.1188958,-0.9719855,-0.5572496,0.1209078,-0.9578725,-0.20649,-0.002011947,-0.01411301,-0.3507596,0.07222373
3.639999,0.1149904,-0.9824836,-0.5028065,0.1207894,-0.9583647,-0.2124163,-0.00579907,-0.0241189,-0.2903902,0.06507712
3.66,0.09472705,-0.9983528,-0.4530016,0.1202682,-0.9591644,-0.217228,-0.02554114,-0.03918839,-0.2357736,0.06064092
3.68,0.09252848,-1.010315,-0.4757078,0.1197134,-0.9601875,-0.2223976,-0.02718493,-0.05012757,-0.2533102,0.06557883
3.699999,0.1010738,-1.010559,-0.5247798,0.1193406,-0.9611949,-0.2284453,-0.01826678,-0.04936439,-0.2963345,0.06767622
3.719999,0.1247556,-1.059387,-0.5308838,0.1194489,-0.9631588,-0.234494,0.005306676,-0.0962283,-0.2963898,0.09436242
3.74,0.24585,-1.33014,-0.4195547,0.1219769,-0.9704984,-0.2381953,0.1238731,-0.3596418,-0.1813594,0.2453279
3.76,0.3532706,-1.58014,-0.2171627,0.1266028,-0.9826913,-0.2377746,0.2266678,-0.5974487,0.02061191,0.3569137
3.779999,0.3198236,-1.266907,-0.02722158,0.1304672,-0.9883756,-0.2335636,0.1893564,-0.2785318,0.206342,0.09334045
3.799999,0.2646476,-0.8806769,0.00085578,0.1331508,-0.9862217,-0.2288752,0.1314968,0.1055448,0.2297309,-0.1686749
3.82,0.2214354,-0.7420048,-0.000854224,0.1349165,-0.9813374,-0.2243148,0.08651884,0.2393326,0.2234605,-0.2416241
3.84,0.1218257,-0.7188115,0.02966444,0.1346547,-0.9760869,-0.2192352,-0.01282902,0.2572753,0.2488996,-0.2433715
3.859999,0.07592791,-0.8110973,0.06189,0.1334802,-0.9727871,-0.2136127,-0.05755229,0.1616898,0.2755027,-0.1684696
3.879999,0.05835018,-1.02887,0.09802258,0.1319776,-0.9739088,-0.20738,-0.0736274,-0.05496109,0.3054026,-0.02144006
3.9,0.02880866,-1.154603,0.1407478,0.1299142,-0.9775227,-0.2004174,-0.1011055,-0.17708,0.3411652,0.0525955
3.92,0.02368176,-1.075745,0.1929939,0.1277896,-0.9794871,-0.1925492,-0.1041078,-0.09625775,0.3855431,-0.006998634
3.939999,0.08081052,-0.9714969,0.2281494,0.12685,-0.9793273,-0.1841352,-0.04603946,0.007830441,0.4122846,-0.06891651
3.959999,0.137695,-0.9600217,0.2042249,0.1270669,-0.9789412,-0.176368,0.0106281,0.01891953,0.3805929,-0.05975873
3.98,0.1389164,-0.9700327,0.1278084,0.1273039,-0.978763,-0.1702845,0.01161255,0.008730352,0.2980929,-0.03750504
4,0.1154789,-0.9541634,0.03845252,0.1270674,-0.9782711,-0.1661098,-0.01158843,0.02410764,0.2045623,-0.03512164
4.019999,0.06713826,-0.9566048,-0.09240711,0.1258688,-0.9778377,-0.1646357,-0.05873054,0.02123296,0.0722286,-0.01981038
4.039999,0.00732392,-0.937317,-0.2098388,0.1234979,-0.9770274,-0.1655398,-0.116174,0.03971034,-0.04429899,-0.02188427
4.059999,-0.0273445,-0.9612431,-0.2613521,0.1204811,-0.9767117,-0.167456,-0.1478256,0.0154686,-0.09389603,-0.001433996
4.08,-0.02270462,-0.9927374,-0.2208239,0.1176173,-0.9770322,-0.1685234,-0.140322,-0.01570511,-0.0523005,0.01483905
4.1,0.005615472,-1.002014,-0.09216283,0.1153773,-0.9775319,-0.1669962,-0.1097618,-0.02448213,0.07483336,0.007811329
4.119999,0.02587878,-0.9824836,0.02160766,0.1135873,-0.977631,-0.1632241,-0.08770856,-0.004852593,0.1848318,-0.01505188
4.139999,0.03198283,-0.9639287,0.08020058,0.1119553,-0.977357,-0.1583556,-0.07997243,0.01342827,0.2385562,-0.02968336
4.16,0.02978425,-0.9544078,0.07556225,0.1103118,-0.976898,-0.1536773,-0.08052759,0.02249026,0.2292395,-0.03122363
