time, xAcc, yAcc, zAcc, xAcc_calib, yAcc_calib, zAcc_calib, xAcc_linear, yAcc_linear, zAcc_linear, accMag
0,-0.04248091,-1.009827,-0.07849058,0,0,0,0,0,0,0.000787261
0.01999664,-0.03808687,-1.009339,-0.06994522,0,0,0,0,0,0,0.000837995
0.04000092,-0.03808687,-1.009339,-0.06994522,0,0,0,0,0,0,0.000860708
0.05999756,-0.03198283,-1.001038,-0.05285608,0,0,0,0,0,0,-0.002756511
0.08000183,-0.03295842,-1.005921,-0.05920285,0,0,0,0,0,0,-0.002919078
0.09999847,-0.04467794,-1.00348,-0.06457404,0,0,0,0,0,0,-0.003617823
0.1199951,-0.03540128,-1.000306,-0.06921392,0,0,0,0,0,0,-0.005231461
0.1399994,-0.03051711,-1.006654,-0.06945665,0,0,0,0,0,0,-0.003806307
0.159996,-0.03540128,-1.015198,-0.06530689,0,0,0,0,0,0,0.00028454
0.1800003,-0.0434565,-1.011292,-0.05407595,0,0,0,0,0,0,0.001142427
0.1999969,-0.03149426,-1.005677,-0.06213273,0,0,0,0,0,0,-0.000471204
0.2200012,-0.03564401,-0.9944458,-0.05603024,0,0,0,0,0,0,-0.005783944
0.2399979,-0.04809638,-0.9910289,-0.07214224,0,0,0,0,0,0,-0.009642026
0.2600021,-0.06323279,-1.005432,-0.08288462,0,0,0,0,0,0,-0.005799531
0.2799988,-0.06323279,-1.005432,-0.08288462,0,0,0,0,0,0,-0.003421668
0.2999954,0.003418452,-1.026184,-0.04650775,0,0,0,0,0,0,0.004288087
0.3199997,0.003418452,-1.026184,-0.04650775,0,0,0,0,0,0,0.008907865
0.3399963,-0.004394041,-1.026429,-0.05187893,0,0,0,0,0,0,0.01180773
0.3600006,-0.004394041,-1.026429,-0.05187893,0,0,0,0,0,0,0.01344851
0.3799973,-0.03417985,-0.9995727,-0.08019903,0,0,0,0,0,0,0.005047789
0.4000015,-0.02587878,-1.012025,-0.06872535,0,0,0,0,0,0,0.004222752
0.4199982,-0.03198283,-1.020325,-0.07531641,0,0,0,0,0,0,0.007071367
0.4400024,-0.01757772,-1.014953,-0.06701534,0,0,0,0,0,0,0.006337835
0.4599991,-0.01757772,-1.014953,-0.06701534,0,0,0,0,0,0,0.005834213
0.4799957,-0.02612307,-0.9964001,-0.09142996,0,0,0,0,0,0,-0.000753196
0.5,-0.0563959,-0.9895632,-0.07263082,0,0,0,0,0,0,-0.007426326
0.5199966,-0.03540128,-1.025207,-0.07067809,0,0,0,0,0,0,0.001691361
0.5400009,-0.03198283,-1.035218,-0.05187893,0,0,0,0,0,0,0.01051588
0.5599976,-0.03198283,-1.035218,-0.05187893,0,0,0,0,0,0,0.0157504
0.5800018,-0.04150377,-1.005188,-0.0626213,0,0,0,0,0,0,0.007737821
0.5999985,-0.02612307,-1.009339,-0.04577489,0,0,0,0,0,0,0.0038554
0.6199951,-0.02368176,-1.017883,-0.05993571,0,0,0,0,0,0,0.004970428
0.6399994,-0.02001902,-1.013245,-0.06848107,0,0,0,0,0,0,0.004013613
0.659996,-0.02001902,-1.013245,-0.06848107,0,0,0,0,0,0,0.003397058
0.6800003,-0.01049809,-1.010559,-0.0755607,0,0,0,0,0,0,0.002110751
0.6999969,-0.02148474,-0.999817,-0.0977783,0,0,0,0,0,0,-0.001961779
0.7200012,-0.02514593,-0.9934702,-0.06286559,0,0,0,0,0,0,-0.007840838
0.7399979,-0.03027438,-0.9920045,-0.05090334,0,0,0,0,0,0,-0.01208172
0.7600021,-0.0485834,-1.018616,-0.07434082,0,0,0,0,0,0,-0.003621048
0.7799988,-0.04516651,-1.025696,-0.06799249,0,0,0,0,0,0,0.00398205
0.7999954,-0.01220653,-0.9937145,-0.02136182,0,0,0,0,0,0,-0.004729179
0.8199997,-0.03637687,-0.9978642,-0.04357787,0,0,0,0,0,0,-0.007875968
0.8399963,-0.0605472,-1.021546,-0.07092237,0,0,0,0,0,0,0.000296629
0.8600006,-0.06396566,-1.003235,-0.08508164,0,0,0,0,0,0,-0.001198043
0.8799973,-0.04516651,-0.9536749,-0.1593011,0,0,0,0,0,0,-0.01764141
0.9000015,0.02172903,-0.9829721,-0.1976307,0,0,0,0,0,0,-0.01413836
0.9199982,0.03808532,-1.028381,-0.01159659,0,0,0,0,0,0,-0.001902452
0.9400024,-0.05273471,-1.02472,0.0311286,0,0,0,0,0,0,0.004522921
0.9599991,-0.05273471,-1.02472,0.0311286,0,0,0,0,0,0,0.008364093
0.9799957,-0.05053769,-0.9912732,0.05847311,0,0,0,0,0,0,-0.001654785
1,-0.07910207,-1.027161,-0.008666717,0,0,0,0,0,0,0.005968462
1.019997,-0.07910207,-1.027161,-0.008666717,0,0,0,0,0,0,0.01052002
1.040001,-0.0656741,-1.029603,-0.03698681,0,0,0,0,0,0,0.01397659
1.059998,-0.07104529,-1.008607,-0.06506261,0,0,0,0,0,0,0.008652074
1.080002,-0.08227623,-1.013489,-0.06725963,0,0,0,0,0,0,0.00757368
1.099998,-0.08593742,-1.009827,-0.04333358,0,0,0,0,0,0,0.005085529
1.119995,-0.07373089,-0.9837034,-0.03039419,0,0,0,0,0,0,-0.00690614
1.139999,-0.06591839,-0.9942015,0.002564228,0,0,0,0,0,0,-0.01049593
1.159996,-0.06128006,-1.008851,-0.02551158,0,0,0,0,0,0,-0.007001285
1.18,-0.06128006,-1.008851,-0.02551158,0,0,0,0,0,0,-0.004822286
